Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

***** NO MIP GOOD *****
 
 **************** STARTING RUN 1 **************** 
          Thu  5 Dec 00:11:43 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-05,00:28:43,e17,26,25,,0,0.242672,1,1,1000,0,0,1,0,0,1,1,5,0,28
,2019-12-05,00:29:24,e18,626,564,,4,4.06539,1,1,1000,0,0,1,0,0,1,1,5,0,651
,2019-12-05,00:30:09,e19,801,758,,7,6.26795,1,1,1000,0,0,1,0,0,1,1,5,0,814
,2019-12-05,00:30:59,e20,1356,1342,,11,10.9392,1,1,1000,0,0,1,0,0,1,1,5,0,1358
 
 **************** FINISHED RUN **************** 
          Thu  5 Dec 00:31:10 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 2 **************** 
          Thu  5 Dec 00:31:10 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-05,00:31:10,b01,82,82,*,0,8.3e-05,0,1,1000,0,0,1,0,0,1,1,5,0,82
,2019-12-05,00:31:10,b02,83,83,*,0,0.000223,0,1,1000,0,0,1,0,0,1,1,5,0,90
,2019-12-05,00:31:10,b03,138,138,*,0,0.000265,0,1,1000,0,0,1,0,0,1,1,5,0,140
,2019-12-05,00:31:10,b04,59,59,*,0,0.000152,0,1,1000,0,0,1,0,0,1,1,5,0,59
,2019-12-05,00:31:10,b05,61,61,*,0,0.002777,0,1,1000,0,0,1,0,0,1,1,5,0,64
,2019-12-05,00:31:10,b06,124,122,,0,0.074496,1,1,1000,0,0,1,0,0,1,1,5,0,127
,2019-12-05,00:31:10,b07,111,111,*,0,0.000208,0,1,1000,0,0,1,0,0,1,1,5,0,111
,2019-12-05,00:31:10,b08,104,104,*,0,0.00026,0,1,1000,0,0,1,0,0,1,1,5,0,104
,2019-12-05,00:31:10,b09,220,220,*,0,0.001294,0,1,1000,0,0,1,0,0,1,1,5,0,224
,2019-12-05,00:31:10,b10,86,86,*,0,0.001582,0,1,1000,0,0,1,0,0,1,1,5,0,98
,2019-12-05,00:31:10,b11,88,88,*,0,0.059663,0,1,1000,0,0,1,0,0,1,1,5,0,93
,2019-12-05,00:31:10,b12,174,174,*,0,0.000352,0,1,1000,0,0,1,0,0,1,1,5,0,174
,2019-12-05,00:31:10,b13,170,165,,0,0.068426,1,1,1000,0,0,1,0,0,1,1,5,0,175
,2019-12-05,00:31:10,b14,236,235,,0,0.095828,1,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,00:31:11,b15,318,318,*,0,0.000908,0,1,1000,0,0,1,0,0,1,1,5,0,322
,2019-12-05,00:31:11,b16,127,127,*,0,0.001982,0,1,1000,0,0,1,0,0,1,1,5,0,137
,2019-12-05,00:31:11,b17,131,131,*,0,0.001175,0,1,1000,0,0,1,0,0,1,1,5,0,133
,2019-12-05,00:31:11,b18,218,218,*,0,0.004123,0,1,1000,0,0,1,0,0,1,1,5,0,226

###### TESTSET: C ######

,2019-12-05,00:31:11,c01,85,85,*,0,0.000865,0,1,1000,0,0,1,0,0,1,1,5,0,88
,2019-12-05,00:31:11,c02,144,144,*,0,0.000299,0,1,1000,0,0,1,0,0,1,1,5,0,144
,2019-12-05,00:31:12,c03,756,754,,0,0.498493,1,1,1000,0,0,1,0,0,1,1,5,0,780
,2019-12-05,00:31:13,c04,1086,1079,,1,0.800705,1,1,1000,0,0,1,0,0,1,1,5,0,1115
,2019-12-05,00:31:14,c05,1580,1579,,1,1.16755,1,1,1000,0,0,1,0,0,1,1,5,0,1603
,2019-12-05,00:31:16,c06,55,55,*,0,0.001125,0,1,1000,0,0,1,0,0,1,1,5,0,60
,2019-12-05,00:31:16,c07,103,102,,0,0.074649,1,1,1000,0,0,1,0,0,1,1,5,0,115
,2019-12-05,00:31:16,c08,515,509,,1,0.519479,1,1,1000,0,0,1,0,0,1,1,5,0,528
,2019-12-05,00:31:17,c09,710,707,,1,0.717527,1,1,1000,0,0,1,0,0,1,1,5,0,728
,2019-12-05,00:31:18,c10,1096,1093,,2,1.16229,1,1,1000,0,0,1,0,0,1,1,5,0,1127
,2019-12-05,00:31:20,c11,34,32,,0,0.068535,1,1,1000,0,0,1,0,0,1,1,5,0,35
,2019-12-05,00:31:20,c12,46,46,*,0,0.010099,0,1,1000,0,0,1,0,0,1,1,5,0,49
,2019-12-05,00:31:21,c13,264,258,,0,0.523128,1,1,1000,0,0,1,0,0,1,1,5,0,276
,2019-12-05,00:31:22,c14,328,323,,0,0.67905,1,1,1000,0,0,1,0,0,1,1,5,0,337
,2019-12-05,00:31:23,c15,557,556,,1,1.16113,1,1,1000,0,0,1,0,0,1,1,5,0,567
,2019-12-05,00:31:24,c16,12,11,,0,0.053044,1,1,1000,0,0,1,0,0,1,1,5,0,12
,2019-12-05,00:31:25,c17,19,18,,0,0.08996,1,1,1000,0,0,1,0,0,1,1,5,0,20
,2019-12-05,00:31:25,c18,119,113,,1,0.382752,1,1,1000,0,0,1,0,0,1,1,5,0,128
,2019-12-05,00:31:26,c19,152,146,,1,0.649951,1,1,1000,0,0,1,0,0,1,1,5,0,160
,2019-12-05,00:31:27,c20,268,267,,1,0.987743,1,1,1000,0,0,1,0,0,1,1,5,0,268

###### TESTSET: D ######

,2019-12-05,00:31:31,d01,106,106,*,0,0.000697,0,1,1000,0,0,1,0,0,1,1,5,0,107
