Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Arbitrary split?,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

###### TESTSET: B ######

,2019-11-25,01:13:28,c12,46,46,*,3,2.8656,1,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:13:47 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,01:13:49,b10,86,86,*,2,1.15488,0,200,2000,10,1,0,1
,2019-11-25,01:13:50,b11,88,88,*,1,1.15928,0,200,2000,10,1,0,1
,2019-11-25,01:13:51,b12,174,174,*,1,1.30042,0,200,2000,10,1,0,1
,2019-11-25,01:13:53,b13,165,165,*,2,1.59436,2,200,2000,10,1,0,1
,2019-11-25,01:13:54,b14,235,235,*,1,1.25091,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:17:45 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:17:46,b10,86,86,*,1,1.15168,0,200,2000,10,1,0,1
,2019-11-25,01:17:49,b11,0,88,,3,2.48924,2,200,2000,10,1,0,1
,2019-11-25,01:17:54,b12,174,174,*,5,5.16748,3,200,2000,10,1,0,1
,2019-11-25,01:18:01,b13,165,165,*,7,7.20398,5,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:18:46 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:18:48,b10,86,86,*,2,1.15204,0,200,2000,10,1,0,1
,2019-11-25,01:18:49,b11,88,88,*,1,1.15298,0,200,2000,10,1,0,1
,2019-11-25,01:18:49,b12,174,174,*,0,0.338339,0,200,2000,10,1,0,1
,2019-11-25,01:18:49,b13,165,165,*,0,0.19998,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:22:43 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:22:45,b10,86,86,*,2,1.15395,0,200,2000,10,1,0,1
,2019-11-25,01:22:46,b11,88,88,*,1,1.14877,0,200,2000,10,1,0,1
,2019-11-25,01:22:53,b12,174,174,*,7,6.83406,5,200,2000,10,1,0,1
,2019-11-25,01:22:53,b13,165,165,*,0,0.201188,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:24:34 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:24:35,b10,86,86,*,1,1.15129,0,200,2000,10,1,0,1
,2019-11-25,01:24:37,b11,88,88,*,2,1.15068,0,200,2000,10,1,0,1
,2019-11-25,01:24:38,b12,174,174,*,1,1.28024,0,200,2000,10,1,0,1
,2019-11-25,01:24:38,b13,165,165,*,0,0.201258,0,200,2000,10,1,0,1
,2019-11-25,01:24:59,b14,235,235,*,21,20.3077,15,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:26:11 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:26:12,b10,86,86,*,1,1.14657,0,200,2000,10,1,0,1
,2019-11-25,01:26:13,b11,88,88,*,1,1.16365,0,200,2000,10,1,0,1
,2019-11-25,01:26:14,b12,174,174,*,1,1.2992,0,200,2000,10,1,0,1
,2019-11-25,01:26:15,b13,165,165,*,1,0.202258,0,200,2000,10,1,0,1
,2019-11-25,01:26:31,b14,235,235,*,16,16.4164,12,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:27:43 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######
###### TESTSET: C ######
###### TESTSET: D ######
 
 **************** FINISHED RUN **************** 
          Mon 25 Nov 01:27:43 AEDT 2019
 ********************************************** 
 
 
