Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,Initial obj,Problem size,Num groups,AND(NOT($G2="*")NOT(ISBLANK($F2)))


 
 **************** STARTING RUN 1 **************** 
          Mon 16 Dec 17:14:27 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-16,17:14:51,b06,124,122,,1,0.134854,1,1,500,0,1,1,1,1,1,1,5,0,127,143,90
,2019-12-16,17:14:51,b06,124,122,,0,0.181443,1,1,1000,0,1,1,1,1,1,1,5,0,127,143,92
,2019-12-16,17:14:51,b06,122,122,*,1,1.25139,0,1,10000,0,1,1,1,1,1,1,5,0,127,143,92
,2019-12-16,17:14:51,b06,124,122,,0,0.066984,1,1,50,0,1,1,1,1,1,1,5,0,127,143,46
,2019-12-16,17:14:51,b06,122,122,*,0,0.261632,0,1,100,0,1,1,1,1,1,1,5,0,127,143,70
,2019-12-16,17:14:51,b06,124,122,,1,0.130497,1,1,500,0,1,1,1,1,1,1,5,0,127,143,84
,2019-12-16,17:14:51,b06,124,122,,0,0.346177,1,1,1000,0,1,1,1,1,1,1,5,0,127,143,89
,2019-12-16,17:14:51,b06,122,122,*,1,1.02027,0,1,10000,0,1,1,1,1,1,1,5,0,127,143,93
,2019-12-16,17:14:51,b06,122,122,*,0,0.006997,0,1,50,0,1,1,1,1,1,1,5,0,127,143,43
,2019-12-16,17:14:51,b06,124,122,,0,0.035455,1,1,100,0,1,1,1,1,1,1,5,0,127,143,66
,2019-12-16,17:14:51,b06,122,122,*,1,0.634234,0,1,500,0,1,1,1,1,1,1,5,0,127,143,94
,2019-12-16,17:14:51,b06,122,122,*,0,0.268054,0,1,1000,0,1,1,1,1,1,1,5,0,127,143,90
,2019-12-16,17:14:51,b06,122,122,*,1,1.25357,0,1,10000,0,1,1,1,1,1,1,5,0,127,143,95
,2019-12-16,17:15:03,b07,111,111,*,0,0.004958,0,1,50,0,1,1,1,1,1,1,5,0,111,93,15
,2019-12-16,17:15:03,b07,111,111,*,0,0.008532,0,1,100,0,1,1,1,1,1,1,5,0,111,93,23
,2019-12-16,17:15:03,b07,111,111,*,0,0.032154,0,1,500,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,0,0.060833,0,1,1000,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,1,0.584777,0,1,10000,0,1,1,1,1,1,1,5,0,111,93,30
,2019-12-16,17:15:03,b07,111,111,*,0,0.004844,0,1,50,0,1,1,1,1,1,1,5,0,111,93,16
,2019-12-16,17:15:03,b07,111,111,*,0,0.007494,0,1,100,0,1,1,1,1,1,1,5,0,111,93,17
,2019-12-16,17:15:03,b07,111,111,*,0,0.03179,0,1,500,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,0,0.060437,0,1,1000,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,1,0.573835,0,1,10000,0,1,1,1,1,1,1,5,0,111,93,30
,2019-12-16,17:15:03,b07,111,111,*,0,0.003569,0,1,50,0,1,1,1,1,1,1,5,0,111,93,11
,2019-12-16,17:15:03,b07,111,111,*,0,0.007547,0,1,100,0,1,1,1,1,1,1,5,0,111,93,17
,2019-12-16,17:15:03,b07,111,111,*,0,0.030918,0,1,500,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,0,0.05985,0,1,1000,0,1,1,1,1,1,1,5,0,111,93,30
,2019-12-16,17:15:03,b07,111,111,*,0,0.576426,0,1,10000,0,1,1,1,1,1,1,5,0,111,93,30
,2019-12-16,17:15:03,b07,111,111,*,0,0.004753,0,1,50,0,1,1,1,1,1,1,5,0,111,93,13
,2019-12-16,17:15:03,b07,111,111,*,0,0.007584,0,1,100,0,1,1,1,1,1,1,5,0,111,93,21
,2019-12-16,17:15:03,b07,111,111,*,0,0.030841,0,1,500,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,0,0.059363,0,1,1000,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,1,0.576254,0,1,10000,0,1,1,1,1,1,1,5,0,111,93,30
,2019-12-16,17:15:03,b07,111,111,*,0,0.004627,0,1,50,0,1,1,1,1,1,1,5,0,111,93,13
,2019-12-16,17:15:03,b07,111,111,*,0,0.007543,0,1,100,0,1,1,1,1,1,1,5,0,111,93,15
,2019-12-16,17:15:03,b07,111,111,*,0,0.031243,0,1,500,0,1,1,1,1,1,1,5,0,111,93,28
,2019-12-16,17:15:03,b07,111,111,*,0,0.06001,0,1,1000,0,1,1,1,1,1,1,5,0,111,93,29
,2019-12-16,17:15:03,b07,111,111,*,1,0.579849,0,1,10000,0,1,1,1,1,1,1,5,0,111,93,30
,2019-12-16,17:15:07,b08,104,104,*,0,0.0067,0,1,50,0,1,1,1,1,1,1,5,0,104,106,23
,2019-12-16,17:15:07,b08,104,104,*,0,0.009325,0,1,100,0,1,1,1,1,1,1,5,0,104,106,28
,2019-12-16,17:15:07,b08,104,104,*,0,0.042495,0,1,500,0,1,1,1,1,1,1,5,0,104,106,31
,2019-12-16,17:15:07,b08,104,104,*,0,0.103578,0,1,1000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,1,0.923567,0,1,10000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,0,0.029982,0,1,50,0,1,1,1,1,1,1,5,0,104,106,24
,2019-12-16,17:15:07,b08,104,104,*,0,0.015934,0,1,100,0,1,1,1,1,1,1,5,0,104,106,23
,2019-12-16,17:15:07,b08,104,104,*,0,0.101505,0,1,500,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,0,0.088766,0,1,1000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,1,0.772537,0,1,10000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,0,0.004393,0,1,50,0,1,1,1,1,1,1,5,0,104,106,21
,2019-12-16,17:15:07,b08,104,104,*,0,0.007632,0,1,100,0,1,1,1,1,1,1,5,0,104,106,23
,2019-12-16,17:15:07,b08,104,104,*,0,0.04147,0,1,500,0,1,1,1,1,1,1,5,0,104,106,32
,2019-12-16,17:15:07,b08,104,104,*,0,0.072033,0,1,1000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,1,0.696334,0,1,10000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,0,0.004279,0,1,50,0,1,1,1,1,1,1,5,0,104,106,11
,2019-12-16,17:15:07,b08,104,104,*,0,0.008969,0,1,100,0,1,1,1,1,1,1,5,0,104,106,25
,2019-12-16,17:15:07,b08,104,104,*,0,0.043494,0,1,500,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,0,0.101607,0,1,1000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,1,0.787643,0,1,10000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,0,0.00633,0,1,50,0,1,1,1,1,1,1,5,0,104,106,13
,2019-12-16,17:15:07,b08,104,104,*,0,0.020922,0,1,100,0,1,1,1,1,1,1,5,0,104,106,22
,2019-12-16,17:15:07,b08,104,104,*,0,0.09484,0,1,500,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,0,0.076886,0,1,1000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:07,b08,104,104,*,1,0.68873,0,1,10000,0,1,1,1,1,1,1,5,0,104,106,33
,2019-12-16,17:15:12,b09,220,220,*,0,0.020783,0,1,50,0,1,1,1,1,1,1,5,0,224,139,28
,2019-12-16,17:15:12,b09,220,220,*,0,0.01362,0,1,100,0,1,1,1,1,1,1,5,0,224,139,31
,2019-12-16,17:15:12,b09,220,220,*,0,0.057018,0,1,500,0,1,1,1,1,1,1,5,0,224,139,43
,2019-12-16,17:15:12,b09,220,220,*,0,0.126223,0,1,1000,0,1,1,1,1,1,1,5,0,224,139,52
,2019-12-16,17:15:12,b09,220,220,*,1,1.23255,0,1,10000,0,1,1,1,1,1,1,5,0,224,139,53
,2019-12-16,17:15:12,b09,220,220,*,0,0.00747,0,1,50,0,1,1,1,1,1,1,5,0,224,139,29
,2019-12-16,17:15:12,b09,220,220,*,0,0.01365,0,1,100,0,1,1,1,1,1,1,5,0,224,139,31
,2019-12-16,17:15:12,b09,220,220,*,0,0.061039,0,1,500,0,1,1,1,1,1,1,5,0,224,139,42
,2019-12-16,17:15:12,b09,220,220,*,0,0.115325,0,1,1000,0,1,1,1,1,1,1,5,0,224,139,50
,2019-12-16,17:15:12,b09,220,220,*,2,1.22971,0,1,10000,0,1,1,1,1,1,1,5,0,224,139,53
,2019-12-16,17:15:12,b09,220,220,*,0,0.007878,0,1,50,0,1,1,1,1,1,1,5,0,224,139,22
,2019-12-16,17:15:12,b09,220,220,*,0,0.015595,0,1,100,0,1,1,1,1,1,1,5,0,224,139,30
,2019-12-16,17:15:12,b09,220,220,*,0,0.066614,0,1,500,0,1,1,1,1,1,1,5,0,224,139,49
,2019-12-16,17:15:12,b09,220,220,*,0,0.118758,0,1,1000,0,1,1,1,1,1,1,5,0,224,139,51
,2019-12-16,17:15:12,b09,220,220,*,1,1.17058,0,1,10000,0,1,1,1,1,1,1,5,0,224,139,53
,2019-12-16,17:15:12,b09,220,220,*,0,0.009093,0,1,50,0,1,1,1,1,1,1,5,0,224,139,19
,2019-12-16,17:15:12,b09,220,220,*,0,0.015392,0,1,100,0,1,1,1,1,1,1,5,0,224,139,29
,2019-12-16,17:15:12,b09,220,220,*,0,0.068089,0,1,500,0,1,1,1,1,1,1,5,0,224,139,50
,2019-12-16,17:15:12,b09,220,220,*,0,0.132,0,1,1000,0,1,1,1,1,1,1,5,0,224,139,52
