Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))
 
******* GRASP ALGORITHM *******
 
 **************** STARTING RUN 1 **************** 
          Wed  4 Dec 22:32:59 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-04,22:49:57,e18,809,564,,4,4.4466,1,1,500,0,0,1,0,0,1,1,5,0,2974
,2019-12-04,22:50:42,e19,1143,758,,7,6.35047,1,1,500,0,0,1,0,0,1,1,5,0,3357
,2019-12-04,22:51:33,e20,1940,1342,,11,10.9247,1,1,500,0,0,1,0,0,1,1,5,0,4199
 
 **************** FINISHED RUN **************** 
          Wed  4 Dec 22:51:44 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 2 **************** 
          Wed  4 Dec 22:51:44 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-04,22:51:44,b01,82,82,*,0,0.000308,0,1,500,0,0,1,0,0,1,1,5,0,110
,2019-12-04,22:51:44,b02,83,83,*,0,0.000234,0,1,500,0,0,1,0,0,1,1,5,0,84
,2019-12-04,22:51:44,b03,138,138,*,0,0.003177,0,1,500,0,0,1,0,0,1,1,5,0,144
,2019-12-04,22:51:44,b04,59,59,*,0,0.000616,0,1,500,0,0,1,0,0,1,1,5,0,177
,2019-12-04,22:51:44,b05,61,61,*,0,0.005632,0,1,500,0,0,1,0,0,1,1,5,0,109
,2019-12-04,22:51:44,b06,124,122,,0,0.03599,1,1,500,0,0,1,0,0,1,1,5,0,156
,2019-12-04,22:51:44,b07,111,111,*,0,0.000868,0,1,500,0,0,1,0,0,1,1,5,0,130
,2019-12-04,22:51:44,b08,104,104,*,0,0.002062,0,1,500,0,0,1,0,0,1,1,5,0,186
,2019-12-04,22:51:44,b09,220,220,*,0,0.001553,0,1,500,0,0,1,0,0,1,1,5,0,266
,2019-12-04,22:51:44,b10,86,86,*,0,0.002948,0,1,500,0,0,1,0,0,1,1,5,0,143
,2019-12-04,22:51:44,b11,90,88,,0,0.029714,1,1,500,0,0,1,0,0,1,1,5,0,146
,2019-12-04,22:51:44,b12,174,174,*,1,0.008474,0,1,500,0,0,1,0,0,1,1,5,0,320
,2019-12-04,22:51:45,b13,169,165,,0,0.03369,1,1,500,0,0,1,0,0,1,1,5,0,214
,2019-12-04,22:51:45,b14,240,235,,0,0.048903,1,1,500,0,0,1,0,0,1,1,5,0,286
,2019-12-04,22:51:45,b15,323,318,,0,0.077003,1,1,500,0,0,1,0,0,1,1,5,0,337
,2019-12-04,22:51:45,b16,127,127,*,0,0.009708,0,1,500,0,0,1,0,0,1,1,5,0,208
,2019-12-04,22:51:45,b17,131,131,*,0,0.013819,0,1,500,0,0,1,0,0,1,1,5,0,211
,2019-12-04,22:51:45,b18,221,218,,0,0.07832,1,1,500,0,0,1,0,0,1,1,5,0,371

###### TESTSET: C ######

,2019-12-04,22:51:45,c01,85,85,*,0,0.001683,0,1,500,0,0,1,0,0,1,1,5,0,341
,2019-12-04,22:51:46,c02,144,144,*,0,0.006247,0,1,500,0,0,1,0,0,1,1,5,0,435
,2019-12-04,22:51:46,c03,774,754,,0,0.249317,1,1,500,0,0,1,0,0,1,1,5,0,977
,2019-12-04,22:51:47,c04,1101,1079,,0,0.359967,1,1,500,0,0,1,0,0,1,1,5,0,1230
,2019-12-04,22:51:47,c05,1598,1579,,1,0.575464,1,1,500,0,0,1,0,0,1,1,5,0,1664
,2019-12-04,22:51:48,c06,55,55,*,0,0.001323,0,1,500,0,0,1,0,0,1,1,5,0,184
,2019-12-04,22:51:49,c07,106,102,,0,0.044589,1,1,500,0,0,1,0,0,1,1,5,0,707
,2019-12-04,22:51:49,c08,532,509,,0,0.300828,1,1,500,0,0,1,0,0,1,1,5,0,1352
,2019-12-04,22:51:50,c09,724,707,,0,0.37315,1,1,500,0,0,1,0,0,1,1,5,0,1022
,2019-12-04,22:51:51,c10,1122,1093,,0,0.600731,1,1,500,0,0,1,0,0,1,1,5,0,1433
,2019-12-04,22:51:52,c11,32,32,*,0,0.001197,0,1,500,0,0,1,0,0,1,1,5,0,405
,2019-12-04,22:51:52,c12,47,46,,0,0.054543,1,1,500,0,0,1,0,0,1,1,5,0,295
,2019-12-04,22:51:52,c13,265,258,,1,0.286608,1,1,500,0,0,1,0,0,1,1,5,0,1079
,2019-12-04,22:51:53,c14,335,323,,0,0.401947,1,1,500,0,0,1,0,0,1,1,5,0,1206
,2019-12-04,22:51:54,c15,585,556,,0,0.699811,1,1,500,0,0,1,0,0,1,1,5,0,1488
,2019-12-04,22:51:55,c16,12,11,,0,0.030978,1,1,500,0,0,1,0,0,1,1,5,0,165
,2019-12-04,22:51:55,c17,19,18,,0,0.044938,1,1,500,0,0,1,0,0,1,1,5,0,227
,2019-12-04,22:51:56,c18,129,113,,0,0.24565,1,1,500,0,0,1,0,0,1,1,5,0,529
,2019-12-04,22:51:56,c19,168,146,,1,0.350791,1,1,500,0,0,1,0,0,1,1,5,0,568
,2019-12-04,22:51:57,c20,303,267,,1,0.762948,1,1,500,0,0,1,0,0,1,1,5,0,726

###### TESTSET: D ######

,2019-12-04,22:52:02,d01,106,106,*,0,0.002534,0,1,500,0,0,1,0,0,1,1,5,0,672
,2019-12-04,22:52:05,d02,220,220,*,0,0.009581,0,1,500,0,0,1,0,0,1,1,5,0,871
,2019-12-04,22:52:07,d03,1613,1565,,1,0.669632,1,1,500,0,0,1,0,0,1,1,5,0,1936
,2019-12-04,22:52:12,d04,1972,1935,,1,0.971638,1,1,500,0,0,1,0,0,1,1,5,0,2100
,2019-12-04,22:52:17,d05,3283,3250,,2,1.95569,1,1,500,0,0,1,0,0,1,1,5,0,3444
,2019-12-04,22:52:23,d06,67,67,*,0,0.004301,0,1,500,0,0,1,0,0,1,1,5,0,775
,2019-12-04,22:52:26,d07,103,103,*,0,0.013424,0,1,500,0,0,1,0,0,1,1,5,0,371
,2019-12-04,22:52:29,d08,1128,1072,,0,0.856533,1,1,500,0,0,1,0,0,1,1,5,0,1737
,2019-12-04,22:52:33,d09,1532,1448,,1,1.31529,1,1,500,0,0,1,0,0,1,1,5,0,2139
,2019-12-04,22:52:37,d10,2187,2110,,2,1.90076,1,1,500,0,0,1,0,0,1,1,5,0,2755
,2019-12-04,22:52:43,d11,30,29,,0,0.040818,1,1,500,0,0,1,0,0,1,1,5,0,266
,2019-12-04,22:52:46,d12,42,42,*,0,0.00475,0,1,500,0,0,1,0,0,1,1,5,0,551
